,SURCHARGE,MATERIAL_NBR,PERIOD,COMMERCIAL_SALES_TERRITORY_CODE,SALES_TCFXACT,NET_QTY,COMMERCIAL_TEAM,COMMERCIAL_SUBREGION_DESC,COMPANY_CODE,COMMERCIAL_DISTRICT_DESCRIPTION,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_COUNTRY_NAME,COMMERCIAL_AREA_CODE,COMMERCIAL_DISTRICT,GROSS_SALES,REGION_CODE,REGION_DESCRIPTION,CROP,COMMERCIAL_TEAM_DESCRIPTION,BASE_SALES,DISCOUNT
2621,3312.211160073022,10795521.0,2020,205.0,21903.41585451959,865.7446445667435,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25597.467841992155,4,SAM,TOMATO,BRAZIL,22285.256681919134,3694.0519874725637
2622,3749.5368982054447,10783539.0,2020,205.0,22868.842084864787,1711.648957012232,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27701.69841929824,4,SAM,TOMATO,BRAZIL,23952.161521092796,4832.856334433456
2623,5574.721456526988,10795521.0,2021,205.0,29623.685080909556,1689.664005026134,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,34240.564549230454,4,SAM,TOMATO,BRAZIL,28665.843092703464,4616.879468320898
2624,3655.5884513005394,11100630.0,2020,45.0,21272.766517967902,91.24478650902321,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,23955.730988873544,2,NAM,TOMATO,US&CA,20300.142537573003,2682.964470905641
2625,1579.2201203493955,11100630.0,2020,45.0,14563.422231463166,615.163008133605,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,17888.291342230757,2,NAM,TOMATO,US&CA,16309.07122188136,3324.8691107675904
2626,3564.5786534558574,11100630.0,2022,45.0,28038.25257811219,287.8390602293659,CT13,HOME GARDEN,5183.0,CD-USA,US and CA,USA,CA6,CD-US,31723.44380486124,2,NAM,TOMATO,US&CA,28158.86515140538,3685.1912267490484
2627,2105.1133405689593,11100630.0,2020,45.0,15950.897922593718,1753.563305297231,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,18323.614080240277,2,NAM,TOMATO,US&CA,16218.500739671319,2372.7161576465587
2628,1468.3776757597102,10774452.0,2021,45.0,12151.732347001707,1337.617936909236,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,15048.847848710282,2,NAM,TOMATO,US&CA,13580.470172950572,2897.1155017085744
2629,5516.382406420581,10795521.0,2021,205.0,27006.425980869673,541.687022062181,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,32202.980794004154,4,SAM,TOMATO,BRAZIL,26686.598387583574,5196.554813134482
2630,5164.471089001969,10783539.0,2021,205.0,28098.760047632903,369.1508206328612,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,33485.27625069333,4,SAM,TOMATO,BRAZIL,28320.80516169136,5386.516203060427
2631,2771.2299724522786,10795521.0,2021,205.0,18124.28529571997,788.5829441364381,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22192.430306332484,4,SAM,TOMATO,BRAZIL,19421.200333880206,4068.145010612516
2632,4842.840043892942,10795521.0,2021,205.0,27687.247112747064,385.3105689428899,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31874.414165191454,4,SAM,TOMATO,BRAZIL,27031.574121298512,4187.16705244439
2633,3618.218405031966,10795521.0,2021,205.0,20877.255268542704,1626.368354481541,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23971.053791415852,4,SAM,TOMATO,BRAZIL,20352.835386383886,3093.7985228731495
2634,1770.960727454375,11100630.0,2021,789.0,9160.182267220858,354.5991098707111,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,11888.212059804988,2,NAM,TOMATO,MX&CACAR,10117.251332350614,2728.0297925841305
2635,2520.2647700504963,11100630.0,2021,789.0,13844.249845437616,1712.197544684971,CT14,MEXICO NORTH,5183.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,16037.956981894347,2,NAM,TOMATO,MX&CACAR,13517.69221184385,2193.707136456731
2636,4875.992323466172,11100630.0,2022,789.0,26384.664270137087,477.6472059534271,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,31075.74452698733,2,NAM,TOMATO,MX&CACAR,26199.75220352116,4691.080256850246
2637,4293.987742417316,11100630.0,2021,789.0,22545.308780830073,2338.261981585486,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,26848.713394942162,2,NAM,TOMATO,MX&CACAR,22554.725652524845,4303.404614112089
2638,3224.44734248759,11100630.0,2022,789.0,20335.401433583356,623.9289921460559,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,23855.776775320464,2,NAM,TOMATO,MX&CACAR,20631.329432832874,3520.375341737108
2639,1310.318396201999,11100630.0,2021,793.0,11510.263139444238,624.7033181653877,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,13754.043614012406,2,NAM,TOMATO,MX&CACAR,12443.725217810406,2243.7804745681683
2640,2677.4682866044536,11100630.0,2021,8.0,18340.231903267537,368.2226324745441,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,20274.150166148935,2,NAM,TOMATO,MX&CACAR,17596.68187954448,1933.918262881398
2641,2157.1324187343853,11100630.0,2021,8.0,17416.662536199303,455.9581890229024,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,20552.408436508824,2,NAM,TOMATO,MX&CACAR,18395.27601777444,3135.7459003095196
2642,3652.3605443950178,11230281.0,2021,8.0,22559.197808803237,2106.635900626529,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,29711.03470032186,2,NAM,TOMATO,MX&CACAR,26058.67415592684,7151.836891518622
2643,2543.679727448702,11100630.0,2021,8.0,16640.289685378357,300.0306138521737,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,21875.510336471663,2,NAM,TOMATO,MX&CACAR,19331.83060902296,5235.220651093306
2644,1697.81678482308,11230281.0,2021,8.0,12201.564157306948,860.2023415925403,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,13914.187776032806,2,NAM,TOMATO,MX&CACAR,12216.370991209726,1712.6236187258573
2645,5522.848578718734,11100630.0,2021,8.0,28197.02010766092,504.7317765765392,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,32184.58056012004,2,NAM,TOMATO,MX&CACAR,26661.731981401306,3987.560452459121
2646,1818.4647237678594,11100630.0,2022,8.0,14127.808560465477,832.7232951488052,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,16152.36570124187,2,NAM,TOMATO,MX&CACAR,14333.90097747401,2024.5571407763925
2647,1651.3509510326467,12401166.0,2021,11.0,19782.169282356932,1877.557348690458,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,22628.675026634148,2,NAM,TOMATO,MX&CACAR,20977.3240756015,2846.5057442772145
2648,3334.330594227578,11230281.0,2021,11.0,17378.625960113124,171.3550585507296,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,23205.101358438736,2,NAM,TOMATO,MX&CACAR,19870.77076421116,5826.475398325614
2649,3445.077349640611,12401166.0,2021,11.0,27604.13503165546,777.9612640007692,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,31865.436842529063,2,NAM,TOMATO,MX&CACAR,28420.359492888452,4261.301810873601
2650,2152.116010674352,12401166.0,2021,11.0,12856.298414291234,91.4212427694997,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,15359.841796229772,2,NAM,TOMATO,MX&CACAR,13207.72578555542,2503.5433819385385
2651,2831.2244591325993,11100630.0,2021,750.0,19206.640825463557,235.6813216150566,CT14,CA/CARIBBEAN,5183.0,CD-Nicaragua,MX&CACAR,Nicaragua,CA7,CD-NI,22184.598892075646,2,NAM,TOMATO,MX&CACAR,19353.37443294305,2977.9580666120883
2652,4986.5278513070625,11100630.0,2021,750.0,28290.45185110271,670.40275401079,CT14,CA/CARIBBEAN,5183.0,CD-Nicaragua,MX&CACAR,Nicaragua,CA7,CD-NI,32601.953282788312,2,NAM,TOMATO,MX&CACAR,27615.42543148125,4311.501431685603
2653,1940.697376057005,10795521.0,2021,205.0,14327.715196786134,378.4026322795978,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17346.564151694216,4,SAM,TOMATO,BRAZIL,15405.866775637212,3018.8489549080823
2654,2725.724042269404,10795521.0,2022,205.0,22490.24255517142,194.3777790879565,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26873.722503005203,4,SAM,TOMATO,BRAZIL,24147.9984607358,4383.479947833783
2655,3686.9010259097645,10783539.0,2022,205.0,20344.047277948433,247.5386809875623,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24910.50364496674,4,SAM,TOMATO,BRAZIL,21223.602619056976,4566.456367018306
2656,2927.672457506782,10795521.0,2022,205.0,23900.457449367615,1203.587911513443,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27346.831415827004,4,SAM,TOMATO,BRAZIL,24419.158958320222,3446.3739664593895
2657,3147.8772074855497,10795521.0,2022,205.0,21264.403762345566,1013.815474156735,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25550.364662981017,4,SAM,TOMATO,BRAZIL,22402.487455495466,4285.96090063545
2658,3272.8342434377128,11100630.0,2021,10.0,23964.085735270648,1395.468331534659,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,27989.97302370712,2,NAM,TOMATO,MX&CACAR,24717.138780269408,4025.887288436471
2659,5142.091422631623,11100630.0,2022,758.0,29140.599925664803,192.603273375486,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,34433.40127048185,2,NAM,TOMATO,MX&CACAR,29291.309847850232,5292.801344817049
2660,1869.2869817108408,11100630.0,2021,758.0,14945.833040194811,251.7660964658498,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,17907.825174891605,2,NAM,TOMATO,MX&CACAR,16038.538193180762,2961.992134696794
2661,2200.8257997106043,11100630.0,2022,11.0,13422.224759117977,512.2323928254359,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,14864.734477684658,2,NAM,TOMATO,MX&CACAR,12663.908677974054,1442.5097185666823
2662,4146.201475312488,11100630.0,2021,11.0,25391.185993381117,95.846394945763,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,29707.793980868795,2,NAM,TOMATO,MX&CACAR,25561.59250555631,4316.607987487678
2663,2862.4281313649763,11230281.0,2021,11.0,18878.998631367136,1460.887361359725,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,22409.28589154542,2,NAM,TOMATO,MX&CACAR,19546.857760180443,3530.287260178284
2664,3593.275593250888,11100630.0,2022,11.0,17160.080429578113,1758.303565933347,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,20221.049430819916,2,NAM,TOMATO,MX&CACAR,16627.773837569028,3060.969001241803
2665,2896.347021455811,11230281.0,2022,12.0,20813.780879431753,1149.825246462706,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,24771.52116716085,2,NAM,TOMATO,MX&CACAR,21875.174145705038,3957.740287729095
2666,2988.8875291107256,11100630.0,2022,12.0,19401.630685526343,524.105115878669,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,25225.64186681159,2,NAM,TOMATO,MX&CACAR,22236.754337700866,5824.011181285249
2667,1890.2033655844946,11100630.0,2021,30.0,13831.572252467597,1473.395456572086,CT13,NAM WEST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,15072.976150055592,2,NAM,TOMATO,US&CA,13182.772784471097,1241.403897587995
2668,1450.0127667542808,10795521.0,2022,205.0,15767.584402656248,1750.399891791081,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18421.151128784913,4,SAM,TOMATO,BRAZIL,16971.138362030633,2653.5667261286653
2669,4466.435340638829,12401166.0,2022,219.0,23916.478513994996,257.2385691441801,CT40,LAS,5183.0,CD-Bolivia,LAS,Bolivia,CA33,CD-BO,28344.597910759338,4,SAM,TOMATO,LAS,23878.16257012051,4428.119396764341
2670,3794.3782694575975,10769206.0,2022,45.0,24764.947137361643,1073.605932242529,CT13,HOME GARDEN,5183.0,CD-USA,US and CA,USA,CA6,CD-US,28699.373750405826,2,NAM,TOMATO,US&CA,24904.99548094823,3934.4266130441833
2671,2203.656883009064,11166781.0,2021,710.0,15987.900539459562,738.1586002458404,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,21872.098338828808,2,NAM,TOMATO,US&CA,19668.441455819742,5884.197799369246
2672,3632.186174337943,11166781.0,2020,710.0,19031.521471948196,230.0622284086044,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,23659.63697021429,2,NAM,TOMATO,US&CA,20027.45079587635,4628.115498266094
2673,4993.7509207712355,12447014.0,2020,51.0,22545.42254303832,650.9014755198134,CT13,NAM PC,4570.0,CD-Mexico,US&CA,Mexico,CA6,CD-MX,29025.8776036326,2,NAM,TOMATO,US&CA,24032.126682861366,6480.455060594281
2674,2031.240739507645,10769206.0,2022,45.0,23079.533921545255,1940.108313720737,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,26504.804210272498,2,NAM,TOMATO,US&CA,24473.563470764853,3425.2702887272444
2675,2815.3788118253005,10769206.0,2020,45.0,26027.5315533087,893.139619639125,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,28430.95839318497,2,NAM,TOMATO,US&CA,25615.57958135967,2403.4268398762683
2676,4331.036330870444,10769206.0,2022,45.0,24999.136897023916,796.9132436284076,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,29437.645417902993,2,NAM,TOMATO,US&CA,25106.60908703255,4438.508520879076
2677,2370.8675040941284,11166781.0,2020,705.0,16231.19452773839,2215.480984260601,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,18512.9109706698,2,NAM,TOMATO,US&CA,16142.043466575671,2281.716442931411
2678,5111.133052135021,11166781.0,2021,705.0,27821.36667495365,1220.390552673124,CT13,NAM PC,5183.0,CD-USA,US and CA,USA,CA6,CD-US,32027.440921932157,2,NAM,TOMATO,US&CA,26916.307869797136,4206.074246978509
2679,2421.4817389825453,11166781.0,2020,705.0,19120.706260359788,1322.673828676098,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,20889.3511684296,2,NAM,TOMATO,US&CA,18467.869429447055,1768.6449080698094
2680,2029.2376205436483,10769206.0,2021,21.0,17121.016779311514,832.6400087817696,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,19078.979289009123,2,NAM,TOMATO,US&CA,17049.741668465475,1957.9625096976094
2681,4098.244264492364,10769206.0,2021,38.0,28109.523637746715,1604.823557478396,CT13,NAM NORTH EAST,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,31710.193485037456,2,NAM,TOMATO,US&CA,27611.94922054509,3600.66984729074
2682,2981.8139589650723,12791927.0,2022,710.0,18896.96398695437,2263.307797585171,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,22168.621130171403,2,NAM,TOMATO,US&CA,19186.807171206332,3271.6571432170317
2683,2090.826982834394,11638873.0,2022,710.0,14212.717796619016,703.0985401977226,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,17227.95443738594,2,NAM,TOMATO,US&CA,15137.127454551546,3015.2366407669238
2684,4066.744611189068,11166998.0,2020,710.0,23917.10946449767,426.1655716964073,CT13,NAM PC,5015.0,CD-Canada,US&CA,Canada,CA6,CD-CA,27190.16261821844,2,NAM,TOMATO,US&CA,23123.418007029373,3273.0531537207735
2685,2206.6767573082684,30105324.0,2022,710.0,17922.91094825539,852.089082091489,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,21299.253904246525,2,NAM,TOMATO,US&CA,19092.577146938256,3376.3429559911365
2686,1573.4533738872788,11947192.0,2022,710.0,14562.060279872563,441.2522181749528,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,17476.900628296935,2,NAM,TOMATO,US&CA,15903.447254409657,2914.8403484243718
2687,2619.0692564187534,11627435.0,2020,710.0,21958.07695171653,773.1369431545606,CT13,NAM PC,5183.0,CD-USA,US and CA,USA,CA6,CD-US,26907.05867642222,2,NAM,TOMATO,US&CA,24287.98942000347,4948.98172470569
2688,3649.981960156786,11947192.0,2020,710.0,18145.92463518369,38.55555543760528,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,22296.872054808206,2,NAM,TOMATO,US&CA,18646.89009465142,4150.947419624516
2689,2158.7755890304156,11644687.0,2020,710.0,21885.48850350391,1148.423308575112,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,25239.852472708215,2,NAM,TOMATO,US&CA,23081.0768836778,3354.363969204302
2690,3235.9654606895133,11947192.0,2020,710.0,25697.227095695158,1136.904394599739,CT13,NAM PC,1318.0,CD-Canada,US and CA,Canadá,CA6,CD-CA,28736.245149799463,2,NAM,TOMATO,US&CA,25500.27968910995,3039.018054104306
2691,4161.895656478802,11947192.0,2020,710.0,22757.763054440326,352.3768180960652,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,26909.737211333173,2,NAM,TOMATO,US&CA,22747.84155485437,4151.974156892848
2692,2253.090333925447,30105324.0,2022,710.0,16315.275925417556,467.1298576926113,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,19021.237611658915,2,NAM,TOMATO,US&CA,16768.147277733467,2705.961686241358
2693,3174.64728902771,12791864.0,2020,710.0,19146.854133937937,800.2506432225401,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,22578.29782991335,2,NAM,TOMATO,US&CA,19403.65054088564,3431.4436959754134
2694,2508.3786188531817,11947192.0,2021,710.0,11136.00641180279,107.1024218983376,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,13665.113798124907,2,NAM,TOMATO,US&CA,11156.735179271725,2529.1073863221177
2695,2358.597465598256,12791864.0,2020,710.0,18713.165077642356,576.0844924413034,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,21826.06099145358,2,NAM,TOMATO,US&CA,19467.463525855324,3112.8959138112277
2696,3920.2575796680826,11947192.0,2021,710.0,26394.028946560247,179.8104499529917,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,29279.07921000112,2,NAM,TOMATO,US&CA,25358.821630333037,2885.0502634408736
2697,2033.103468581063,11947192.0,2020,710.0,17223.63632231391,372.2784751463539,CT13,NAM PC,1318.0,CD-Canada,US and CA,Canadá,CA6,CD-CA,21031.98501441385,2,NAM,TOMATO,US&CA,18998.881545832788,3808.3486920999408
2698,2150.401285450342,11644687.0,2020,710.0,11131.459300195122,563.1292227507379,CT13,NAM PC,5015.0,CD-Canada,US and CA,Canadá,CA6,CD-CA,13775.630065222602,2,NAM,TOMATO,US&CA,11625.22877977226,2644.1707650274807
2699,1639.958113766596,11638873.0,2020,710.0,9948.392452242859,229.4729309262735,CT13,NAM PC,5015.0,CD-Canada,US&CA,Canada,CA6,CD-CA,11775.311612290869,2,NAM,TOMATO,US&CA,10135.353498524273,1826.9191600480099
2700,4483.624808315834,11947192.0,2020,710.0,24686.778119871928,600.585432647167,CT13,NAM PC,5015.0,CD-Canada,US&CA,Canada,CA6,CD-CA,30676.97942475127,2,NAM,TOMATO,US&CA,26193.354616435434,5990.201304879341
2701,2382.4036288389743,11947192.0,2021,710.0,17502.169891378086,1596.666997453623,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,20018.723140021706,2,NAM,TOMATO,US&CA,17636.31951118273,2516.553248643622
2702,1885.9258570977054,11638873.0,2022,710.0,13219.893116117484,824.965734000338,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,16195.826044391768,2,NAM,TOMATO,US&CA,14309.900187294063,2975.9329282742838
2703,3767.902946057577,11638873.0,2020,710.0,26709.47385110515,161.0643472015034,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,31549.004143311075,2,NAM,TOMATO,US&CA,27781.101197253498,4839.530292205924
2704,3492.180890363546,11644687.0,2021,710.0,23517.882785388163,27.97038912605944,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,25868.602959460717,2,NAM,TOMATO,US&CA,22376.42206909717,2350.720174072554
2705,2464.7171293079314,11947192.0,2022,710.0,17782.006330501586,943.240982296483,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,20258.153242235727,2,NAM,TOMATO,US&CA,17793.436112927797,2476.1469117341417
2706,4057.6346253692814,12791864.0,2021,710.0,23551.73623763869,599.273692513513,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,28127.464552123172,2,NAM,TOMATO,US&CA,24069.82992675389,4575.7283144844805
2707,2171.933526855119,11947192.0,2022,710.0,15239.341407006103,1.583977264658984,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,17327.490411713785,2,NAM,TOMATO,US&CA,15155.556884858666,2088.1490047076827
2708,4331.944160533732,11627435.0,2020,710.0,27075.663755539663,836.1618010293432,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,31751.494233492558,2,NAM,TOMATO,US&CA,27419.550072958824,4675.830477952896
2709,2178.722772989396,11644687.0,2020,710.0,12581.358660547021,163.8275420292608,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,15816.8114985395,2,NAM,TOMATO,US&CA,13638.088725550104,3235.452837992479
2710,4040.7196716990684,11638873.0,2021,710.0,24049.13986274713,1505.11698859837,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,31969.867343140853,2,NAM,TOMATO,US&CA,27929.147671441784,7920.727480393721
2711,3231.6043565159043,11947192.0,2021,710.0,19280.574973844763,2380.734733431726,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,22528.547496535,2,NAM,TOMATO,US&CA,19296.943140019095,3247.9725226902387
2712,3546.7497194861353,11947192.0,2021,710.0,21951.96546346731,1237.160470738405,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,25106.841172304135,2,NAM,TOMATO,US&CA,21560.091452818,3154.875708836825
2713,3555.1552719015554,11627568.0,2021,710.0,20897.429723742112,133.8353099565921,CT13,NAM PC,1318.0,CD-Canada,US&CA,Canada,CA6,CD-CA,24583.27069238821,2,NAM,TOMATO,US&CA,21028.115420486654,3685.8409686460986
2714,1032.4638780238595,11640652.0,2020,12.0,9909.266197245744,497.0393627548088,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,11518.10070405374,2,NAM,TOMATO,MX&CACAR,10485.63682602988,1608.8345068079966
2715,3521.8811861744557,11644687.0,2021,51.0,24739.018247526663,821.0019991530102,CT13,NAM PC,4570.0,CD-Mexico,US&CA,Mexico,CA6,CD-MX,29483.58187348771,2,NAM,TOMATO,US&CA,25961.700687313256,4744.563625961049
2716,5387.7160203295325,11640652.0,2020,51.0,24868.709679861113,579.1171384546467,CT13,NAM PC,4570.0,CD-Mexico,US&CA,Mexico,CA6,CD-MX,30805.82428433339,2,NAM,TOMATO,US&CA,25418.10826400386,5937.114604472276
2717,3398.45235598715,11644687.0,2021,51.0,18220.061724776617,801.5733436843942,CT13,NAM PC,4570.0,CD-Mexico,US&CA,Mexico,CA6,CD-MX,20024.781631768015,2,NAM,TOMATO,US&CA,16626.329275780867,1804.7199069913986
2718,4569.144161648403,11947192.0,2021,51.0,27511.956816187292,677.9589015705126,CT13,NAM PC,4570.0,CD-Mexico,US and CA,Mexico,CA6,CD-MX,32164.081317821037,2,NAM,TOMATO,US&CA,27594.937156172633,4652.124501633745
2719,1770.2515621972245,11644687.0,2021,711.0,12516.626940679174,531.1849968626759,CT13,NAM PC,4570.0,CD-Mexico,US&CA,Mexico,CA6,CD-MX,14554.552209182782,2,NAM,TOMATO,US&CA,12784.300646985557,2037.9252685036079
2720,3907.9574887576046,11640652.0,2020,711.0,25115.736406929587,2146.37304793296,CT13,NAM PC,4570.0,CD-Mexico,US&CA,Mexico,CA6,CD-MX,29011.286065899993,2,NAM,TOMATO,US&CA,25103.328577142387,3895.549658970407
2721,2446.4070045314284,11640652.0,2020,711.0,15602.964376911663,1872.656472970495,CT13,NAM PC,4570.0,CD-Mexico,US&CA,Mexico,CA6,CD-MX,18595.201648693906,2,NAM,TOMATO,US&CA,16148.794644162477,2992.2372717822445
2722,3777.7760458736016,11644687.0,2020,709.0,21501.194279707364,350.067115977249,CT13,NAM PC,5015.0,CD-Canada,US&CA,Canada,CA6,CD-CA,24963.923382386398,2,NAM,TOMATO,US&CA,21186.147336512797,3462.729102679032
2723,3760.053584976712,11640652.0,2020,705.0,27971.428866055212,676.6138817895943,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,33363.09621598716,2,NAM,TOMATO,US&CA,29603.04263101045,5391.667349931951
2724,4857.3376959026755,11640652.0,2021,705.0,23394.845274378495,1318.219767725536,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,31380.114948532606,2,NAM,TOMATO,US&CA,26522.77725262993,7985.269674154112
2725,3881.1911305694507,12791864.0,2021,705.0,25296.989096281017,605.1222940156284,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,30422.4281556639,2,NAM,TOMATO,US&CA,26541.237025094448,5125.439059382885
2726,1568.685398654128,11644687.0,2020,705.0,15981.000982429729,796.0074049654916,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,18333.71012643581,2,NAM,TOMATO,US&CA,16765.02472778168,2352.709144006081
2727,1619.54283602118,11644687.0,2022,705.0,12342.967558847226,679.560970086371,CT13,NAM PC,5183.0,CD-USA,US&CA,USA,CA6,CD-US,13552.317573796725,2,NAM,TOMATO,US&CA,11932.774737775544,1209.3500149494998
